"geneid"	"sample1"	"sample2"	"sample3"	"sample4"	"sample5"	"sample6"
"6866"	28644	1	0	0	0	0	0
"6867"	28643	0	0	0	0	0	0
"6868"	28642	2	0	0	0	0	0
"6869"	28641	0	0	0	2	0	0
"6870"	28640	11	0	0	0	0	0
"6871"	28517	0	0	0	0	0	0
"6872"	28525	0	0	0	1	0	0
"6873"	28524	0	0	0	0	0	0
"6874"	28523	0	0	0	1	0	0
"6875"	28522	0	1	0	0	1	4
"6876"	28519	0	0	0	0	0	2
"6877"	28521	0	0	1	1	0	2
"6878"	28520	0	0	0	0	0	0
"6879"	28526	63	32	8	24	18	162
"6880"	28516	1	0	0	5	0	2
"6881"	28694	0	0	0	0	0	0
"6882"	28696	0	0	0	0	0	0
"6883"	28697	0	0	0	0	0	0
"6884"	28698	0	0	0	0	0	0
"6885"	28699	0	0	0	0	0	0
"6886"	28701	0	0	0	0	0	0
"6887"	28702	0	0	0	0	0	0
"6888"	28703	0	0	0	0	0	0
"6889"	28705	0	0	0	0	0	0
"6890"	28706	0	0	0	0	0	0
"6891"	28707	1	0	0	0	0	0
"6892"	28708	0	0	0	0	0	0
"6893"	28709	0	0	0	1	0	0
"6894"	28710	0	0	0	0	0	0
"6895"	28711	0	0	0	0	0	0
"6896"	28712	0	0	0	0	0	0
"6897"	28713	0	0	0	0	0	0
"6898"	28714	0	0	0	0	0	0
"6899"	28715	0	0	0	0	0	0
"6900"	28716	0	0	0	0	0	0
"6901"	28717	0	0	0	0	0	0
"6902"	28718	0	0	0	0	0	0
"6903"	28719	0	0	0	0	0	0
"6904"	28720	0	0	0	0	0	0
"6905"	28721	0	0	0	0	0	0
"6906"	28722	0	0	0	0	0	0
"6907"	28723	0	0	0	0	0	0
"6908"	28724	0	0	0	0	0	0
"6909"	28725	0	0	0	0	0	0
"6910"	28726	0	0	0	0	0	1
"6911"	28727	0	0	0	0	0	0
"6912"	28728	0	0	0	0	0	0
"6913"	28729	0	0	0	0	0	0
"6914"	28730	0	0	0	0	0	0
"6915"	28731	0	0	0	0	0	0
"6916"	28732	0	0	0	0	0	0
"6917"	28733	0	0	0	0	0	0
"6918"	28734	0	0	0	0	0	0
"6919"	28735	0	0	0	0	0	0
"6920"	28736	0	0	0	0	0	0
"6921"	28737	0	0	0	0	0	0
"6922"	28738	0	0	0	0	0	0
"6923"	28739	0	0	0	0	0	0
"6924"	28740	0	0	0	0	0	0
"6925"	28741	0	0	0	0	0	1
"6926"	28742	0	0	0	0	0	0
"6927"	28743	0	0	1	0	0	0
"6928"	28744	0	0	0	0	0	0
"6929"	28745	0	0	0	0	0	0
"6930"	28746	0	0	0	0	0	0
"6931"	28747	0	0	0	0	0	0
"6932"	28748	0	0	0	0	0	0
"6933"	28749	1	0	1	0	0	0
"6934"	28750	0	0	0	0	0	0
"6935"	28751	0	0	0	0	0	0
"6936"	28752	0	0	0	0	0	0
"6937"	28753	0	0	0	0	0	0
"6938"	28754	0	0	0	0	0	1
"6939"	28755	46	56	58	6	1	64
"6940"	1603	2844	1376	1418	2355	1916	1931
"6941"	63874	865	761	617	785	626	1607
"6942"	5018	2259	501	1846	3215	2972	3635
"6943"	9056	93	18	33	151	121	209
"6944"	122704	541	248	398	1426	1114	1105
"6945"	4323	252	381	236	1365	1854	2249
"6946"	26020	2052	1632	1530	550	894	1141
"6947"	161253	118	16	158	255	140	394
"6948"	55147	2800	712	2794	3931	4010	5506
"6949"	100505758	15	5	8	41	28	31
"6950"	10419	1173	199	1778	3260	2414	3108
"6951"	54930	447	235	238	648	858	910
"6952"	84962	113	213	89	300	521	575
"6953"	60686	251	107	199	582	655	754
"6954"	5693	5213	1369	4536	9414	5768	5674
"6955"	122706	2	0	0	1	0	0
"6956"	64403	993	229	1014	3089	3002	4499
"6957"	22985	4715	1542	5997	18289	20115	21699
"6958"	55017	1316	373	579	1510	975	1227
"6959"	100128908	23	2	5	2	0	2
"6960"	1053	0	0	2	3	2	0
"6961"	23428	3556	352	5271	1307	666	988
"6962"	100507650	10	1	7	23	14	25
"6963"	57594	509	109	313	586	489	699
"6964"	90673	3461	610	2782	2247	2056	2328
"6965"	599	17252	4384	19344	5342	4322	4799
"6966"	8106	4963	3083	4954	13433	12922	17401
"6967"	51310	31876	3581	43811	17078	16584	13981
"6968"	10278	2261	761	1535	3384	9263	4972
"6969"	64806	0	0	2	0	0	4
"6970"	116173	2079	414	634	29	20	84
"6971"	4624	19	0	37	14	10	14
"6972"	406990	0	0	0	0	0	0
"6973"	4625	143	26	401	96	25	134
"6974"	100126336	0	0	0	0	0	0
"6975"	25983	796	173	620	1484	1342	1936
"6976"	100505868	1675	310	3716	5457	5101	3854
"6977"	79178	1858	648	1864	1957	1623	1868
"6978"	8906	2174	661	2953	3259	3570	3577
"6979"	84502	25611	3300	46152	37470	28845	24751
"6980"	10202	22	3	24	11	20	10
"6981"	414767	0	0	0	0	1	0
"6982"	55449	1056	302	786	864	474	899
"6983"	10901	280	116	193	152	107	154
"6984"	317749	303	108	424	300	268	349
"6985"	728635	17	17	42	77	44	67
"6986"	90668	542	141	718	7561	8244	4641
"6987"	9362	2556	930	4290	1372	707	5230
"6988"	4901	135	68	113	166	158	199
"6989"	5106	321	189	224	177	319	176
"6990"	80344	5274	1946	6915	6178	5309	6172
"6991"	161247	17	13	15	46	47	39
"6992"	5720	579	448	289	833	824	852
"6993"	51016	560	174	693	583	710	564
"6994"	5721	280	122	316	458	676	791
"6995"	55072	1732	382	2237	2260	2449	2754
"6996"	10379	1596	896	1228	710	823	888
"6997"	9985	538	217	709	4779	5245	5135
"6998"	79711	320	101	423	1285	1266	1262
"6999"	10548	1094	494	1022	2318	2042	2109
"7000"	283629	201	46	229	855	838	847
"7001"	29082	1653	809	1183	2085	1759	2031
"7002"	145553	410	118	420	584	437	453
"7003"	4738	2863	839	1645	2217	1601	1837
"7004"	51292	3165	556	2990	3052	2306	2921
"7005"	26277	2051	619	1655	4620	3982	4631
"7006"	7051	60	16	155	222	100	327
"7007"	5875	1239	207	1250	1206	1158	1118
"7008"	115817	581	196	529	1452	1319	1464
"7009"	161424	510	138	1084	1955	1870	1742
"7010"	27141	1573	461	1821	3441	3041	3405
"7011"	56413	22	2	11	43	36	28
"7012"	1241	167	30	171	371	347	297
"7013"	196883	305	66	211	263	196	229
"7014"	11035	10	0	18	27	30	25
"7015"	4776	1229	1328	988	653	1739	1692
"7016"	57523	829	418	1153	14000	13079	13461
"7017"	643866	223	114	116	70	37	87
"7018"	23351	1327	729	1022	2647	2430	3361
"7019"	56948	695	179	679	896	1174	1843
"7020"	1215	0	0	0	1	0	1
"7021"	1511	0	4	0	1	2	0
"7022"	2999	5	29	9	0	0	0
"7023"	3002	4	46	4	0	0	5
"7024"	29091	1082	209	1133	427	383	923
"7025"	4857	5491	853	4615	13882	6684	9717
"7026"	100505922	51	13	8	63	22	33
"7027"	100423019	0	0	0	0	0	0
"7028"	728755	0	0	0	0	0	0
"7029"	100505967	36	2	13	28	6	68
"7030"	2290	6109	1274	8186	48789	87307	52199
"7031"	387978	372	111	345	6562	7873	6708
"7032"	100506004	0	0	0	0	0	0
"7033"	100506026	9	5	4	22	37	22
"7034"	5587	838	358	357	748	953	1550
"7035"	55632	1268	244	417	6847	5586	6084
"7036"	23256	1036	236	509	1963	1320	1884
"7037"	1690	122	31	94	1689	480	1213
"7038"	100506071	2	0	0	144	43	93
"7039"	29966	2182	405	1146	5549	3990	5169
"7040"	693209	0	0	0	0	1	4
"7041"	11154	841	162	890	1666	808	1303
"7042"	25831	7219	1291	7221	23683	13632	16806
"7043"	25938	1245	716	624	2100	2458	2265
"7044"	112487	1254	318	605	2887	2207	2629
"7045"	80224	808	144	410	1449	732	1189
"7046"	100506110	0	4	0	1	3	5
"7047"	84837	415	382	288	474	291	460
"7048"	394	11084	5817	5449	17664	12509	14062
"7049"	9472	13596	1994	15660	26931	11338	15333
"7050"	100422822	0	3	1	1	0	0
"7051"	64067	2489	1418	1378	3498	2181	3103
"7052"	112399	2710	1277	1023	541	326	874
"7053"	171546	1840	640	756	3406	1763	2742
"7054"	55837	1581	334	845	2682	2198	2632
"7055"	100506143	311	145	101	734	659	963
"7056"	26865	1	0	0	13	8	6
"7057"	26866	6	0	1	4	6	6
"7058"	58533	2248	849	610	4830	3538	4776
"7059"	1073	6916	1394	1897	5742	3255	5190
"7060"	11177	482	200	180	2083	3807	3822
"7061"	280655	782	108	580	1432	1328	1214
"7062"	100506157	16	3	10	35	25	44
"7063"	6729	1850	436	1121	3199	2125	3182
"7064"	283635	3033	813	1151	5840	3226	4495
"7065"	55012	1208	280	456	2260	1473	1967
"7066"	9692	956	317	531	1920	1319	1449
"7067"	5687	1893	460	1377	3163	2398	2140
"7068"	4792	1312	847	1524	1407	867	1459
"7069"	100289251	16	6	23	15	9	24
"7070"	84684	187	8	247	31	33	65
"7071"	253959	2731	446	1797	5984	3528	4020
"7072"	84312	1936	340	1063	2581	1567	1898
"7073"	51562	1201	339	402	1673	1168	1782
"7074"	253970	11	2	1	1	0	0
"7075"	7080	29	0	19	23	0	66
"7076"	100506237	1	0	4	0	0	0
"7077"	26257	13	0	2	0	0	0
"7078"	5083	6	4	5	0	0	0
"7079"	89874	23	3	11	17	11	42
"7080"	100129794	82	17	26	133	53	140
"7081"	145282	96	25	56	350	223	225
"7082"	3169	0	0	0	5	6	2
"7083"	100499441	0	0	0	0	0	0
"7084"	319089	0	0	2	0	0	0
"7085"	6751	1963	327	4121	3159	112	573
"7086"	161198	462	643	682	493	263	347
"7087"	283547	323	71	246	24	1	13
"7088"	10484	4954	553	2709	9146	3705	6403
"7089"	8487	217	99	108	733	513	686
"7090"	122553	5816	503	3235	8936	5921	7874
"7091"	5411	5386	1410	3461	20430	18709	25408
"7092"	117153	0	0	0	1	0	8
"7093"	4253	658	96	356	804	678	878
"7094"	254170	2224	326	1956	1739	1427	1638
"7095"	145581	2500	195	2551	3999	2472	4235
"7096"	84075	0	0	0	0	0	0
"7097"	122525	459	119	158	763	388	684
"7098"	54813	1631	313	1022	6125	4884	5399
"7099"	100506364	2	4	0	11	10	6
"7100"	23116	3105	306	3158	4416	3408	3612
"7101"	55015	2057	482	1328	6317	4848	7077
"7102"	100113389	4	0	6	16	20	22
"7103"	2287	4982	1028	2740	6522	4223	6265
"7104"	57697	294	51	168	572	820	824
"7105"	55320	476	55	270	763	1633	1947
"7106"	100506412	0	0	0	10	0	1
"7107"	140801	0	0	0	0	6	4
"7108"	161357	366	38	603	3557	1781	1238
"7109"	100422970	0	0	0	0	0	0
"7110"	100506433	2	0	8	8	16	201
"7111"	6235	555	623	210	2663	2251	1623
"7112"	6029	3349	1188	8276	41164	30398	10248
"7113"	122769	66	31	35	173	322	297
"7114"	6166	2887	1175	1871	3044	3058	4262
"7115"	4247	1005	256	894	3812	2765	3325
"7116"	55172	749	181	748	2239	1872	2440
"7117"	5427	61	12	29	177	213	270
"7118"	122773	1016	105	358	714	335	713
"7119"	23588	2903	505	2042	4343	3717	4849
"7120"	9147	3162	643	2425	4994	3603	5210
"7121"	378706	6121	1460	12259	63505	42693	16125
"7122"	382	2762	899	2471	13566	9118	10259
"7123"	100506446	0	0	0	6	3	0
"7124"	283551	5	0	9	21	32	15
"7125"	100506463	0	0	0	5	2	4
"7126"	100506499	5	1	4	18	15	19
"7127"	196913	0	0	4	13	4	9
"7128"	79609	1006	96	606	1126	1157	1515
"7129"	6655	2450	1058	1237	8266	5443	8256
"7130"	79944	1051	173	790	2141	1606	1981
"7131"	27109	700	176	395	1022	735	1089
"7132"	8814	386	63	429	733	378	535
"7133"	11183	3195	744	914	7544	4432	7414
"7134"	51062	8458	609	6249	9226	4898	5373
"7135"	60485	1719	465	1078	4088	3299	2410
"7136"	51199	3012	839	2635	19672	12543	12773
"7137"	100506549	0	0	1	7	2	2
"7138"	145447	244	9	192	5	3	7
"7139"	5836	154	123	184	150	198	469
"7140"	114088	10275	2377	12644	8175	7699	10036
"7141"	100506566	1	0	1	1	4	6
"7142"	81542	1208	561	392	1562	2203	2626
"7143"	283553	1	2	4	0	2	0
"7144"	122786	862	554	1077	1451	771	1096
"7145"	145438	46	10	48	140	78	78
"7146"	54331	11440	890	9154	99261	49867	80205
"7147"	51637	1141	466	434	2529	2316	2643
"7148"	22795	244	164	238	2438	2229	1282
"7149"	5729	22	83	14	42	6	17
"7150"	5732	8	16	8	13	11	4
"7151"	57544	1706	289	1167	4515	4362	4917
"7152"	283554	2583	170	1585	5833	4053	7370
"7153"	30001	1441	207	1086	2884	1776	2085
"7154"	5706	2051	351	528	2383	1359	2210
"7155"	6815	573	191	297	3772	2715	2609
"7156"	64841	1840	246	1002	4327	2601	3295
"7157"	10979	3265	2317	1229	8769	6974	6302
"7158"	80821	3566	788	2742	7616	5961	5652
"7159"	652	180	46	214	134	22	86
"7160"	1033	83	8	27	31	153	172
"7161"	10175	2765	706	971	4193	2247	2551
"7162"	2764	13740	3395	5047	19907	10472	13757
"7163"	10668	909	433	425	595	223	482
"7164"	23034	2410	1553	2760	1661	1934	1916
"7165"	2643	202	152	157	208	69	201
"7166"	100422984	0	0	0	0	0	0
"7167"	11169	287	45	205	948	1325	1573
"7168"	122809	1497	560	962	5989	4424	5385
"7169"	93487	3651	1068	2877	8828	7338	9665
"7170"	3958	870	1244	427	237	415	533
"7171"	9787	0	2	0	118	1052	953
"7172"	55030	3895	378	5845	5332	2922	4403
"7173"	22863	2342	473	1520	4506	3545	5173
"7174"	387332	0	0	0	0	1	1
"7175"	100129075	27	13	29	69	40	55
"7176"	3895	4739	2080	1956	9939	5942	8137
"7177"	645683	12	2	9	4	1	2
"7178"	645687	3	0	0	2	2	0
"7179"	57161	745	430	444	8648	8111	6084
"7180"	54916	1545	288	705	2480	1620	2864
"7181"	5015	0	0	0	9	16	278
"7182"	100309464	0	0	0	1	1	2
"7183"	10640	4600	1306	2117	15930	10248	14442
"7184"	55745	1763	371	1203	4019	2571	2896
"7185"	122830	2764	551	2559	9635	5225	6886
"7186"	55195	0	0	0	2	0	7
"7187"	341880	48	12	26	67	19	179
"7188"	145407	358	129	425	5995	4748	2211
"7189"	55860	3575	673	1565	6766	4087	4682
"7190"	5684	836	229	648	2205	1561	2096
"7191"	379025	2453	705	1449	9021	6838	10833
"7192"	5926	2394	655	1798	10348	6459	9554
"7193"	387990	43	7	13	160	97	122
"7194"	26520	550	122	198	1076	812	1132
"7195"	9786	588	157	548	2439	1844	2397
"7196"	51339	565	149	1062	30774	41932	33025
"7197"	23002	1098	179	1525	19040	8564	13528
"7198"	64582	105	9	267	597	258	415
"7199"	112849	259	99	164	294	463	496
"7200"	51528	2611	410	1114	2253	1513	2630
"7201"	729665	17	0	12	20	88	136
"7202"	6252	49233	3047	49177	103165	52535	72933
"7203"	341883	29	4	46	94	48	114
"7204"	64430	1942	723	1455	9194	7078	8274
"7205"	51635	1866	580	1444	1561	924	1509
"7206"	5494	11280	1744	7787	18180	11735	12994
"7207"	317761	0	0	0	5	0	4
"7208"	4990	0	0	0	0	0	0
"7209"	6495	32	64	9	129	28	41
"7210"	51804	175	36	149	43	40	25
"7211"	4331	729	260	457	850	661	980
"7212"	57570	874	267	739	4281	3009	3489
"7213"	145389	371	102	215	424	365	459
"7214"	161291	65	157	21	25	1	8
"7215"	100506751	15	3	2	10	11	15
"7216"	5583	360	307	236	439	284	432
"7217"	400221	15	6	5	10	6	8
"7218"	3091	4919	1531	2786	15911	11713	12156
"7219"	6617	292	102	161	520	462	529
"7220"	83851	127	12	773	2283	885	558
"7221"	646113	91	25	372	2312	447	991
"7222"	100506767	11	4	0	17	1	11
"7223"	27133	211	7	626	1196	196	175
"7224"	57381	693	925	548	618	799	1321
"7225"	122876	0	0	2	4	3	1
"7226"	5529	1382	234	1991	10574	7161	7466
"7227"	112840	818	138	445	2506	1626	1840
"7228"	81537	3510	533	1967	3117	1495	1877
"7229"	23224	1255	829	1304	10004	20464	17846
"7230"	100313830	0	0	0	0	0	2
"7231"	2100	23	2	20	130	125	140
"7232"	441687	20	0	7	111	109	160
"7233"	4522	1528	401	1247	2404	2473	2430
"7234"	100506245	144	35	42	233	223	249
"7235"	9495	3848	258	3426	3478	1862	2929
"7236"	100506266	307	33	253	1066	739	896
"7237"	7597	181	51	233	1076	889	726
"7238"	22890	2025	644	1123	4461	4188	4875
"7239"	3306	12973	1607	5964	312	386	559
"7240"	145376	29	4	8	5	2	8
"7241"	26030	4559	1049	2689	763	958	1428
"7242"	6710	4312	939	9843	6163	3698	2892
"7243"	100506290	12	5	32	20	8	19
"7244"	91612	3720	1131	3032	5896	2942	3770
"7245"	2877	10	2	19	18	18	14
"7246"	376267	10663	1339	16831	15964	13090	9951
"7247"	2342	1666	326	1210	1727	1740	1724
"7248"	4149	2730	1284	2927	6683	5218	6021
"7249"	100506321	3	0	6	20	17	5
"7250"	645431	66	16	48	49	71	64
"7251"	2530	2952	477	1588	5291	4524	4108
"7252"	693210	0	0	0	0	0	0
"7253"	440184	0	0	0	2	1	11
"7254"	10243	2046	439	1837	4636	3030	3800
"7255"	161142	5	0	6	41	26	27
"7256"	64398	3952	806	1999	2177	2023	3658
"7257"	51382	6681	1164	4604	4864	2661	3870
"7258"	1965	3203	679	2569	9075	5821	7671
"7259"	26499	3	0	2	12	15	7
"7260"	161145	2181	431	3202	6913	3457	4990
"7261"	57475	14664	1027	6358	3999	1888	4209
"7262"	5283	827	260	661	944	784	865
"7263"	384	1091	294	966	3856	2218	2468
"7264"	10490	2107	706	2778	2691	1930	2039
"7265"	51109	6237	1739	4107	10154	7294	9250
"7266"	145226	119	17	160	47	21	29
"7267"	23503	1068	389	1793	4447	3883	3965
"7268"	5890	50	16	24	57	84	64
"7269"	677	4373	3119	3527	3650	5981	7692
"7270"	400223	49	28	42	26	167	69
"7271"	87	6055	1365	10737	2410	2171	2998
"7272"	8816	3656	1059	4618	14131	12779	13922
"7273"	55218	2929	942	2563	7521	5790	6649
"7274"	57452	3569	679	4595	2462	2826	3002
"7275"	2079	1672	844	937	4410	3610	4113
"7276"	55334	3657	1041	2998	8055	5695	7227
"7277"	400224	88	7	131	55	17	39
"7278"	56936	405	28	519	1044	904	1203
"7279"	9766	2336	476	2858	3393	2779	3678
"7280"	100289511	34	11	72	59	120	82
"7281"	6430	11639	2454	5942	11904	11747	18291
"7282"	6554	12	3	14	73	44	37
"7283"	100506358	30	0	44	5	17	2
"7284"	64093	2242	1176	1642	2804	5468	7194
"7285"	6547	1617	188	2189	8084	2662	4483
"7286"	145241	15	0	11	9	8	7
"7287"	51241	1099	567	763	2244	1540	1947
"7288"	55333	2541	1071	2123	7862	6478	7771
"7289"	8747	38	0	83	30	31	36
"7290"	8748	9	2	6	54	28	45
"7291"	10001	757	163	644	1822	1314	1646
"7292"	23508	3425	280	4852	19154	11767	11269
"7293"	4293	916	43	4996	5125	3377	2125
"7294"	100506411	717	53	500	1538	876	1058
"7295"	22990	4414	758	4476	20768	13328	12551
"7296"	89919	15	1	40	0	0	0
"7297"	319139	0	0	0	0	0	1
"7298"	145474	0	1	0	2	0	2
"7299"	26037	4985	675	11896	3304	3763	4610
"7300"	9628	2085	207	3637	2042	2015	1413
"7301"	8110	195	74	208	207	94	364
"7302"	26094	555	77	601	1267	1086	1157
"7303"	53349	2173	371	2570	4258	3267	4011
"7304"	58517	6957	1410	4994	17189	14766	19646
"7305"	5663	5684	893	3131	9677	8135	9457
"7306"	89932	1537	1337	1010	698	278	515
"7307"	100287558	12	10	20	15	10	11
"7308"	8650	2910	795	2991	4194	4634	4361
"7309"	399671	77	27	100	454	377	326
"7310"	79697	619	104	915	2237	1813	2213
"7311"	641371	1040	574	505	647	554	653
"7312"	10965	1063	571	1212	1529	1431	1154
"7313"	122970	311	49	176	89	20	54
"7314"	641372	35	24	20	6	6	17
"7315"	83544	3488	1141	3041	6332	3714	5402
"7316"	9240	19605	2594	24729	46430	29323	34394
"7317"	91748	2343	471	3633	4949	4803	4376
"7318"	100506476	88	48	29	5	7	20
"7319"	100506498	2	0	0	0	0	0
"7320"	145482	869	541	527	1161	795	1446
"7321"	57862	1377	480	881	3086	2533	3140
"7322"	145483	1112	93	1624	3244	2326	2768
"7323"	51004	615	159	644	1251	1078	1208
"7324"	957	171	44	144	293	376	293
"7325"	80127	354	119	225	744	518	768
"7326"	100506517	1952	1871	888	324	325	567
"7327"	4329	3446	2861	2374	855	988	1204
"7328"	91750	810	142	785	1676	1238	1610
"7329"	338917	13	0	2	11	4	10
"7330"	5826	1036	380	1289	2770	3123	4176
"7331"	55237	0	0	0	0	0	0
"7332"	646658	229	75	266	109	16	682
"7333"	10577	1282	668	431	523	552	432
"7334"	122961	782	285	557	885	747	722
"7335"	4053	423	213	385	1413	380	810
"7336"	9870	3612	609	3914	13271	7772	9033
"7337"	51077	1049	349	521	3291	2257	3422
"7338"	56252	3782	863	7709	24639	18958	17734
"7339"	100506536	97	11	187	513	471	432
"7340"	283571	98	20	114	307	225	285
"7341"	1743	2969	851	2423	5864	4967	6026
"7342"	83694	2713	455	4006	5181	4225	4174
"7343"	5228	129	315	172	193	140	200
"7344"	8892	1185	378	1190	1949	1465	1569
"7345"	27030	1658	331	1021	4358	3050	3817
"7346"	97	816	148	477	1991	1337	1940
"7347"	79696	198	51	268	182	63	193
"7348"	91754	3676	1534	3279	5655	6112	6579
"7349"	10972	8422	2651	4225	18850	12231	15290
"7350"	2353	634	1078	2438	2084	1021	1446
"7351"	100287415	0	0	1	0	0	2
"7352"	122953	1601	396	2305	366	119	318
"7353"	10538	2	1	2	2	1	2
"7354"	55640	61	40	47	308	114	239
"7355"	11161	1940	736	1198	3619	1940	2654
"7356"	23093	1226	209	1351	2186	2493	2714
"7357"	7043	930	517	610	1544	6150	1917
"7358"	112752	253	145	238	480	588	550
"7359"	55668	209	85	297	3717	2571	1886
"7360"	2103	25	4	23	29	30	43
"7361"	22846	3177	1083	4203	31680	28500	24607
"7362"	100506624	173	13	121	456	602	562
"7363"	100506603	284	79	277	298	323	429
"7364"	23357	2670	559	2919	3083	3459	3389
"7365"	145497	1	0	0	2	0	1
"7366"	64207	3576	645	6025	14207	12121	14052
"7367"	85457	7205	2011	5598	10911	8521	9423
"7368"	283576	4645	652	8309	5344	12834	4648
"7369"	57156	2910	249	4354	4799	4273	2998
"7370"	58157	1064	741	2818	556	604	154
"7371"	100302236	0	0	0	0	0	0
"7372"	29954	1635	608	1616	2546	2558	2767
"7373"	2954	361	128	220	147	262	252
"7374"	283578	110	31	452	779	567	457
"7375"	161394	111	10	159	383	156	340
"7376"	122945	57	8	41	180	155	179
"7377"	63894	1068	304	608	2457	2107	2573
"7378"	10598	4919	862	4816	6806	5434	6048
"7379"	145501	36	10	65	33	6	129
"7380"	9517	2612	364	3012	6242	3835	4356
"7381"	8846	381	66	344	1026	973	1069
"7382"	81892	797	282	224	675	447	669
"7383"	22938	1809	392	1207	4249	3551	4646
"7384"	283579	16	1	9	20	60	37
"7385"	57143	1110	110	796	725	596	697
"7386"	9369	7119	418	9414	3321	1066	6724
"7387"	693127	0	0	0	2	0	12
"7388"	100131580	0	0	2	5	0	11
"7389"	1734	4213	7831	3169	2116	1795	1348
"7390"	145508	89	45	57	367	693	567
"7391"	7253	13	11	10	26	43	46
"7392"	2957	267	72	669	2635	2078	1634
"7393"	677845	0	0	0	2	4	0
"7394"	100506659	29	9	17	45	30	41
"7395"	85439	114	150	324	62	420	94
"7396"	100506700	2	0	0	2	11	4
"7397"	6400	6268	1355	4662	16034	9683	11591
"7398"	100506731	258	11	535	1656	493	810
"7399"	23768	5323	1096	9117	48426	17327	33103
"7400"	100506718	69	7	81	462	166	605
"7401"	2581	3280	963	1231	2713	2018	2856
"7402"	8477	14	24	15	11	6	6
"7403"	54207	906	137	1098	5019	3128	3068
"7404"	55812	869	130	465	1403	947	1414
"7405"	11099	930	537	1001	3381	2928	3678
"7406"	79882	2609	665	1828	6891	6200	6023
"7407"	161436	614	160	668	2315	1686	1585
"7408"	123016	1004	265	502	511	317	664
"7409"	1112	2908	1302	3688	17214	19851	16177
"7410"	100506750	0	0	0	6	6	1
"7411"	100506777	8	2	9	32	44	42
"7412"	400236	36	23	34	51	16	54
"7413"	29018	0	0	0	4	6	5
"7414"	100506792	1	2	0	0	1	1
"7415"	90141	101	24	58	68	52	90
"7416"	55775	678	96	281	2369	1625	2363
"7417"	56659	75	7	76	10	4	164
"7418"	5700	1474	297	1054	2288	1784	2228
"7419"	55051	748	121	627	1783	1723	1456
"7420"	801	217292	28719	266146	306602	145161	166456
"7421"	400238	11	8	13	9	4	11
"7422"	145567	5721	970	6141	3371	2123	2487
"7423"	100506832	0	0	0	7	6	17
"7424"	100506817	0	0	0	3	2	0
"7425"	283588	487	60	263	761	584	850
"7426"	9252	651	204	400	2337	1255	1437
"7427"	80017	3308	1619	2620	1737	1124	1580
"7428"	100124539	0	0	0	0	0	0
"7429"	8111	346	43	809	775	461	432
"7430"	440193	484	160	1097	4625	6247	3997
"7431"	55671	2194	662	1735	8459	7475	8776
"7432"	650662	0	0	18	14	2	3
"7433"	79820	0	0	2	1	0	4
"7434"	123036	350	65	295	222	396	170
"7435"	10516	606	383	626	588	160	380
"7436"	9321	1025	384	1270	5041	4070	4079
"7437"	4287	1395	226	928	3001	2787	3281
"7438"	4707	1187	384	770	1438	748	1174
"7439"	53981	1877	554	1315	4475	3444	4235
"7440"	123041	1683	241	2951	23	25	307
"7441"	79890	337	255	503	81	62	85
"7442"	5641	1570	285	1332	1313	829	1176
"7443"	9950	1660	471	943	3200	2186	3384
"7444"	1113	18760	949	22345	7483	5380	7133
"7445"	3705	21278	6452	26304	10209	7074	8941
"7446"	319085	13	0	10	17	2	12
"7447"	64112	18828	1516	19667	11334	6579	10032
"7448"	26175	625	145	437	1448	1064	1325
"7449"	84520	498	150	308	642	455	645
"7450"	55148	3413	751	3275	5783	5218	6010
"7451"	55727	1399	515	1106	6238	5380	5969
"7452"	57578	1849	322	3526	7752	4130	5274
"7453"	341947	1	1	2	16	3	3
"7454"	145270	1010	23	177	4	31	69
"7455"	283592	61	53	33	30	54	58
"7456"	90050	258	262	189	50	97	85
"7457"	51676	309	103	901	7	2	9
"7458"	100506919	46	7	361	0	0	3
"7459"	256369	0	0	0	0	0	0
"7460"	78990	261	51	386	1181	766	805
"7461"	57062	18366	1655	17045	17076	13050	15941
"7462"	122509	359	198	261	310	239	307
"7463"	3429	700	1460	429	347	61	158
"7464"	83982	672	692	530	133	330	461
"7465"	57718	2398	374	1453	35	11	479
"7466"	51156	17	1	9	1	2	5
"7467"	866	0	0	0	0	0	0
"7468"	390502	0	0	0	0	0	2
"7469"	5265	57	23	39	20	25	16
"7470"	256394	0	0	9	0	0	4
"7471"	327657	0	0	0	0	0	0
"7472"	145264	0	0	0	0	0	0
"7473"	5267	0	0	0	0	0	0
"7474"	5104	2	0	0	7	0	0
"7475"	12	90	39	26	5	6	7
"7476"	388007	0	0	0	0	0	0
"7477"	145258	0	0	0	0	0	0
"7478"	23405	5150	1261	3637	21167	12893	15429
"7479"	100422981	0	0	0	2	1	1
"7480"	400242	329	155	190	328	320	396
"7481"	79789	3142	852	2324	373	322	356
"7482"	79686	272	89	167	137	48	70
"7483"	161176	95	35	201	100	51	60
"7484"	100506972	4	0	2	2	0	0
"7485"	283596	177	78	188	520	697	731
"7486"	677768	0	0	0	0	0	0
"7487"	51218	2456	968	2515	2144	1887	1901
"7488"	100506999	3	0	5	3	2	1
"7489"	27004	0	2	0	2	0	1
"7490"	9623	0	0	0	2	2	15
"7491"	8115	0	1	0	0	2	6
"7492"	100133207	0	1	1	0	0	0
"7493"	100507043	2642	224	3158	2846	936	2272
"7494"	56967	12894	4828	29915	14645	33445	26105
"7495"	624	56	13	85	44	4	39
